domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,CCI_mean,CCI_ci_lo,CCI_ci_hi,CCI_ci,survival_rate_mean,survival_rate_ci_lo,survival_rate_ci_hi,survival_ci
bio,1200,0.0046,0.01,1005,0.4589258852712306,0.7835491842272022,0.30721381825408073,0.43889154220651516,True,0.45954329985927234,0.45918122027068303,0.4599129257539332,1,0.7833562003454648,0.7832232290235553,0.7834968162827125,1
bio,1200,0.0046,0.01,1006,0.45864317019980966,0.7829994815170362,0.3087439939394195,0.4572219161153562,True,0.45954329985927234,0.45918122027068303,0.4599129257539332,1,0.7833562003454648,0.7832232290235553,0.7834968162827125,1
bio,1200,0.0046,0.02,1001,0.45826807827119503,0.7823976886730994,0.309483870336195,0.4551028335704761,True,0.4587432998592724,0.458381220270683,0.4591129257539333,1,0.7825362003454646,0.7824032290235553,0.7826768162827125,1
bio,1200,0.0046,0.02,1002,0.4590148306244704,0.7822455377404555,0.3094562576946651,0.4354758917456029,True,0.4587432998592724,0.458381220270683,0.4591129257539333,1,0.7825362003454646,0.7824032290235553,0.7826768162827125,1
bio,1200,0.0046,0.02,1003,0.46011901084102963,0.7830521523534515,0.3089457659114601,0.455555132022737,True,0.4587432998592724,0.458381220270683,0.4591129257539333,1,0.7825362003454646,0.7824032290235553,0.7826768162827125,1
bio,1200,0.0046,0.02,1004,0.45908882394789907,0.7826131575615434,0.30933253721903575,0.45028215891235185,True,0.4587432998592724,0.458381220270683,0.4591129257539333,1,0.7825362003454646,0.7824032290235553,0.7826768162827125,1
bio,1200,0.0046,0.02,1005,0.45812588527123066,0.7827291842272022,0.30762381825408075,0.4390542014744856,True,0.4587432998592724,0.458381220270683,0.4591129257539333,1,0.7825362003454646,0.7824032290235553,0.7826768162827125,1
bio,1200,0.0046,0.02,1006,0.45784317019980975,0.7821794815170361,0.3091539939394195,0.45737908659042886,True,0.4587432998592724,0.458381220270683,0.4591129257539333,1,0.7825362003454646,0.7824032290235553,0.7826768162827125,1
bio,1200,0.0046,0.04,1001,0.4566680782711951,0.7807576886730995,0.310303870336195,0.4554174316023024,True,0.45714329985927254,0.4567812202706831,0.4575129257539334,1,0.7808962003454645,0.7807632290235552,0.7810368162827124,1
bio,1200,0.0046,0.04,1002,0.45741483062447047,0.7806055377404555,0.3102762576946651,0.4357999578205763,True,0.45714329985927254,0.4567812202706831,0.4575129257539334,1,0.7808962003454645,0.7807632290235552,0.7810368162827124,1
bio,1200,0.0046,0.04,1003,0.45851901084102975,0.7814121523534516,0.3097657659114601,0.45587001110614533,True,0.45714329985927254,0.4567812202706831,0.4575129257539334,1,0.7808962003454645,0.7807632290235552,0.7810368162827124,1
bio,1200,0.0046,0.04,1004,0.4574888239478991,0.7809731575615433,0.31015253721903574,0.4505996077798892,True,0.45714329985927254,0.4567812202706831,0.4575129257539334,1,0.7808962003454645,0.7807632290235552,0.7810368162827124,1
bio,1200,0.0046,0.04,1005,0.4565258852712307,0.7810891842272022,0.30844381825408074,0.4393787691927116,True,0.45714329985927254,0.4567812202706831,0.4575129257539334,1,0.7808962003454645,0.7807632290235552,0.7810368162827124,1
bio,1200,0.0046,0.04,1006,0.45624317019980976,0.780539481517036,0.30997399393941943,0.4576926599529823,True,0.45714329985927254,0.4567812202706831,0.4575129257539334,1,0.7808962003454645,0.7807632290235552,0.7810368162827124,1
bio,1200,0.0049,0.01,1001,0.4640680774378618,0.7852176883397664,0.3080738705028616,0.4545594933452234,True,0.46454329902593927,0.46418121943734986,0.4649129249206,1,0.7853562000121315,0.7852232286902221,0.7854968159493793,1
bio,1200,0.0049,0.01,1002,0.46481482979113714,0.7850655374071224,0.3080462578613317,0.43491635758187636,True,0.46454329902593927,0.46418121943734986,0.4649129249206,1,0.7853562000121315,0.7852232286902221,0.7854968159493793,1
